0;0;0.6169503812671344;1
0;1;0.6169503812671344;1
0;2;0.6169503812671344;1
0;3;0.6169503812671344;1
100;0;0.8124272871496562;20
100;1;0.8266020367913478;23
100;2;0.8105200578990901;21
100;3;0.7462336631376878;23
200;0;0.8124272871496562;45
200;1;0.8266020367913478;38
200;2;0.8155916601613322;46
200;3;0.7462336631376878;38
300;0;0.8173611111111111;8
300;1;0.8277920332355816;59
300;2;0.8155916601613322;65
300;3;0.8169716708023159;25
400;0;0.8173611111111111;28
400;1;0.8277920332355816;74
400;2;0.8335180097680098;89
400;3;0.8256922542399815;52
500;0;0.8335180097680098;14
500;1;0.8329443003233326;99
500;2;0.8335180097680098;110
500;3;0.8335180097680098;19
600;0;0.8335180097680098;2
600;1;0.8335180097680098;1
600;2;0.8335180097680098;129
600;3;0.8335180097680098;36
700;0;0.8335180097680098;23
700;1;0.8335180097680098;18
700;2;0.8335180097680098;152
700;3;0.839996736840338;54
800;0;0.839996736840338;8
800;1;0.8335180097680098;5
800;2;0.8335180097680098;172
800;3;0.839996736840338;71
900;0;0.839996736840338;33
900;1;0.8335180097680098;27
900;2;0.8335180097680098;200
900;3;0.839996736840338;87
1000;0;0.839996736840338;58
1000;1;0.839996736840338;17
1000;2;0.839996736840338;13
1000;3;0.839996736840338;116
1100;0;0.839996736840338;4
1100;1;0.839996736840338;3
1100;2;0.839996736840338;32
1100;3;0.839996736840338;148
1200;0;0.839996736840338;30
1200;1;0.839996736840338;25
1200;2;0.839996736840338;56
1200;3;0.839996736840338;173
1300;0;0.839996736840338;18
1300;1;0.839996736840338;10
1300;2;0.839996736840338;79
1300;3;0.839996736840338;192
1400;0;0.839996736840338;3
1400;1;0.8504669433172081;4
1400;2;0.839996736840338;101
1400;3;0.839996736840338;219
1500;0;0.839996736840338;36
1500;1;0.8504669433172081;20
1500;2;0.839996736840338;126
1500;3;0.839996736840338;241
1600;0;0.839996736840338;17
1600;1;0.8504669433172081;43
1600;2;0.839996736840338;16
1600;3;0.839996736840338;265
1700;0;0.8529092771028255;5
1700;1;0.8504669433172081;64
1700;2;0.839996736840338;4
1700;3;0.839996736840338;278
1800;0;0.8529092771028255;29
1800;1;0.8504669433172081;90
1800;2;0.839996736840338;22
1800;3;0.839996736840338;300
1900;0;0.8529092771028255;54
