0;0;0.6169503812671344;1
0;1;0.6169503812671344;1
0;2;0.6169503812671344;1
0;3;0.6169503812671344;1
100;0;0.7857705233363129;17
100;1;0.7716471467129361;13
100;2;0.7880481183345316;16
100;3;0.8018462851004831;9
200;0;0.7857705233363129;34
200;1;0.7784746735415681;21
200;2;0.8126688001264272;33
200;3;0.8018462851004831;23
300;0;0.7857705233363129;38
300;1;0.7801951036490948;32
300;2;0.8126688001264272;44
300;3;0.8023549169714371;42
400;0;0.8549265205361433;58
400;1;0.787291522420345;45
400;2;0.8126688001264272;55
400;3;0.8101900876900876;53
500;0;0.8638039379974863;69
500;1;0.8638039379974863;6
500;2;0.8199337943718552;65
500;3;0.8748509687034277;12
600;0;0.8638039379974863;82
600;1;0.8638039379974863;13
600;2;0.8498129466162252;76
600;3;0.8748509687034277;20
700;0;0.8638039379974863;94
700;1;0.8638039379974863;19
700;2;0.8528688524590164;92
700;3;0.8775660160734787;29
800;0;0.8666287967545486;109
800;1;0.8638039379974863;23
800;2;0.8528688524590164;107
800;3;0.8775660160734787;37
900;0;0.8666287967545486;122
900;1;0.8666287967545486;13
900;2;0.8666287967545486;9
900;3;0.8775660160734787;51
1000;0;0.8666287967545486;138
1000;1;0.8666287967545486;28
1000;2;0.8666287967545486;18
1000;3;0.8775660160734787;61
1100;0;0.8666287967545486;151
1100;1;0.8727075702075702;41
1100;2;0.8666287967545486;26
1100;3;0.8775660160734787;75
1200;0;0.8666287967545486;175
1200;1;0.8727075702075702;57
1200;2;0.8666287967545486;35
1200;3;0.8775660160734787;83
1300;0;0.8775660160734787;5
1300;1;0.8727075702075702;79
1300;2;0.8775660160734787;6
1300;3;0.8776287464812056;99
1400;0;0.8785259913128766;14
1400;1;0.8727075702075702;96
1400;2;0.8803544776119402;16
1400;3;0.8776287464812056;111
1500;0;0.8785259913128766;20
1500;1;0.8727075702075702;114
1500;2;0.8803544776119402;23
1500;3;0.8776287464812056;126
1600;0;0.8908865485875597;28
1600;1;0.8830549345918198;4
1600;2;0.8830549345918198;29
1600;3;0.8785259913128766;1
1700;0;0.8908865485875597;40
1700;1;0.8830549345918198;11
1700;2;0.8830549345918198;37
1700;3;0.8785259913128766;1
1800;0;0.8955822627193596;53
1800;1;0.8830549345918198;15
