0;0;0.17975485897263954;1;0
0;1;0.17975485897263954;1;0
0;2;0.17975485897263954;1;0
0;3;0.17975485897263954;1;0
100;0;0.47034657198098334;20;0
100;1;0.3197689585790605;27;0
100;2;0.3144430448778275;22;0
100;3;0.3360822432251531;23;0
200;0;0.4757519773863888;35;0
200;1;0.32035356693713324;54;0
200;2;0.3144430448778275;39;0
200;3;0.3360822432251531;55;0
300;0;0.48298941616745167;61;0
300;1;0.501987906987907;7;0
300;2;0.48298941616745167;18;0
300;3;0.44301681224758155;79;0
400;0;0.4931022463077257;86;0
400;1;0.5850132396476211;31;0
400;2;0.5107764218910045;33;0
400;3;0.44301681224758155;106;0
500;0;0.5148394945032522;106;0
500;1;0.5850132396476211;49;0
500;2;0.5850132396476211;4;0
500;3;0.5174872834156361;6;0
600;0;0.5148394945032522;120;0
600;1;0.5850132396476211;71;0
600;2;0.5850132396476211;33;0
600;3;0.5174872834156361;30;0
700;0;0.601286873382875;5;0
700;1;0.601286873382875;94;0
700;2;0.5850132396476211;54;0
700;3;0.5850132396476211;2;0
800;0;0.601286873382875;28;0
800;1;0.603900184938612;122;0
800;2;0.5859029466578987;78;0
800;3;0.5850132396476211;19;0
900;0;0.601286873382875;48;0
900;1;0.603900184938612;145;0
900;2;0.603900184938612;8;0
900;3;0.601286873382875;10;0
1000;0;0.601286873382875;64;0
1000;1;0.603900184938612;168;0
1000;2;0.603900184938612;34;0
1000;3;0.601286873382875;29;0
1100;0;0.603900184938612;9;0
1100;1;0.603900184938612;193;0
1100;2;0.603900184938612;64;0
1100;3;0.6039316339518992;19;0
1200;0;0.603900184938612;37;0
1200;1;0.603900184938612;216;0
1200;2;0.603900184938612;90;0
1200;3;0.6039316339518992;35;0
1300;0;0.603900184938612;21;0
1300;1;0.6039316339518992;18;0
1300;2;0.603900184938612;111;0
1300;3;0.6039316339518992;60;0
1400;0;0.6039316339518992;7;0
1400;1;0.6039316339518992;35;0
1400;2;0.6039316339518992;5;0
1400;3;0.6039316339518992;88;0
1500;0;0.6039316339518992;24;0
1500;1;0.6039316339518992;58;0
1500;2;0.6039316339518992;34;0
1500;3;0.6039316339518992;110;0
1600;0;0.6039316339518992;10;0
1600;1;0.6039316339518992;13;0
1600;2;0.6039316339518992;52;0
1600;3;0.6039316339518992;128;0
1700;0;0.6039316339518992;27;0
1700;1;0.6039316339518992;35;0
1700;2;0.6039316339518992;76;0
1700;3;0.6039316339518992;152;0
1800;0;0.6039316339518992;12;0
1800;1;0.6039316339518992;14;0
1800;2;0.6039316339518992;94;0
1800;3;0.6039316339518992;177;0
1900;0;0.6039316339518992;27;0
1900;1;0.6039316339518992;37;0
1900;2;0.6039316339518992;119;0
1900;3;0.6039316339518992;209;0
2000;0;0.6039316339518992;16;0
2000;1;0.6039316339518992;18;0
2000;2;0.6039316339518992;138;0
2000;3;0.6039316339518992;233;0
2100;0;0.6039316339518992;1;0
2100;1;0.6039316339518992;1;0
2100;2;0.6039316339518992;155;0
2100;3;0.6039316339518992;257;0
2200;0;0.6039316339518992;20;0
2200;1;0.6039316339518992;21;0
2200;2;0.6039316339518992;175;0
2200;3;0.6039316339518992;281;0
2300;0;0.6039316339518992;4;0
2300;1;0.6039316339518992;4;0
2300;2;0.6039316339518992;202;0
2300;3;0.6039316339518992;309;0
2400;0;0.6039316339518992;32;0
2400;1;0.6039316339518992;25;0
2400;2;0.6039316339518992;228;0
2400;3;0.6039316339518992;327;0
2500;0;0.6039316339518992;8;0
2500;1;0.6039316339518992;6;0
2500;2;0.6039316339518992;252;0
2500;3;0.6039316339518992;349;0
2600;0;0.6039316339518992;24;0
2600;1;0.6039316339518992;27;0
2600;2;0.6039316339518992;282;0
2600;3;0.6039316339518992;370;0
2700;0;0.6085913381245156;49;0
2700;1;0.6106426201757976;11;0
2700;2;0.6088816138864894;10;0
2700;3;0.6039316339518992;389;0
2800;0;0.6085913381245156;72;0
2800;1;0.6106426201757976;32;0
2800;2;0.6135184371692616;33;0
2800;3;0.6039316339518992;412;0
2900;0;0.6106426201757976;17;0
2900;1;0.6106426201757976;55;0
2900;2;0.6135184371692616;61;0
2900;3;0.6135184371692616;16;0
3000;0;0.6129356138063708;42;0
3000;1;0.6106426201757976;72;0
3000;2;0.6135184371692616;83;0
3000;3;0.6135184371692616;43;0
3100;0;0.6135184371692616;19;0
3100;1;0.6135184371692616;24;0
3100;2;0.6135184371692616;97;0
3100;3;0.6135184371692616;74;0
3200;0;0.6225017248361666;50;0
3200;1;0.6225017248361666;6;0
3200;2;0.6135184371692616;3;0
3200;3;0.6135184371692616;97;0
3300;0;0.6225017248361666;74;0
3300;1;0.6225017248361666;28;0
3300;2;0.6135184371692616;26;0
3300;3;0.6135184371692616;120;0
3400;0;0.6225017248361666;98;0
3400;1;0.6225017248361666;47;0
3400;2;0.6225017248361666;11;0
3400;3;0.6225017248361666;8;0
3500;0;0.6225017248361666;117;0
3500;1;0.6225017248361666;63;0
3500;2;0.6225017248361666;44;0
3500;3;0.6225017248361666;31;0
3600;0;0.6225017248361666;9;0
3600;1;0.6225017248361666;9;0
3600;2;0.6225017248361666;75;0
3600;3;0.6225017248361666;51;0
3700;0;0.6225017248361666;30;0
3700;1;0.6225017248361666;28;0
3700;2;0.6225017248361666;100;0
3700;3;0.6225017248361666;78;0
3800;0;0.6225017248361666;9;0
3800;1;0.6225017248361666;18;0
3800;2;0.6225017248361666;120;0
3800;3;0.6225017248361666;110;0
3900;0;0.6225017248361666;34;0
3900;1;0.6225017248361666;41;0
3900;2;0.6225017248361666;144;0
3900;3;0.6278592459194466;132;0
4000;0;0.6278592459194466;16;0
4000;1;0.627980439677968;19;0
4000;2;0.6225017248361666;163;0
4000;3;0.6278592459194466;159;0
4100;0;0.6278592459194466;40;0
4100;1;0.627980439677968;40;0
4100;2;0.6225017248361666;185;0
4100;3;0.6278592459194466;185;0
4200;0;0.627980439677968;22;0
4200;1;0.6325365911426177;64;0
4200;2;0.6278592459194466;17;0
4200;3;0.6278592459194466;206;0
4300;0;0.627980439677968;45;0
4300;1;0.6325365911426177;86;0
4300;2;0.627980439677968;39;0
4300;3;0.6278592459194466;230;0
4400;0;0.6325365911426177;24;0
4400;1;0.6325365911426177;112;0
4400;2;0.627980439677968;63;0
4400;3;0.627980439677968;18;0
4500;0;0.6325365911426177;43;0
4500;1;0.6325365911426177;141;0
4500;2;0.6325365911426177;4;0
4500;3;0.6325365911426177;4;0
4600;0;0.6325365911426177;65;0
4600;1;0.6325365911426177;169;0
4600;2;0.6325365911426177;28;0
4600;3;0.6334272509340158;22;0
4700;0;0.6334272509340158;11;0
4700;1;0.63262976607856;9;0
4700;2;0.63262976607856;48;0
4700;3;0.6334272509340158;43;0
4800;0;0.6334272509340158;37;0
4800;1;0.63262976607856;28;0
4800;2;0.63262976607856;77;0
4800;3;0.6334272509340158;64;0
4900;0;0.635098901881029;14;0
4900;1;0.635098901881029;49;0
4900;2;0.6334272509340158;17;0
4900;3;0.6334272509340158;87;0
